scenario_id,type,label,n_drones,n_nodes,n_edges_seq,n_edges_prox,n_edges_cov,n_edges_total,mean_node_anomaly,max_node_anomaly,pattern_pred,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,hdbscan_cluster,type_weight_seq,type_weight_prox,type_weight_cov
RLAY_376,relay_move,normal,4,75,142,0,0,142,0.45879262685775757,0.458808571100235,collision_risk,0.10154758294901113,0.1275925210434654,0.012499243750174905,0.08525105642714197,normal,1,0.33333334,0.33333334,0.33333334
OVLP_406,coverage_overlap,coverage_overlap,4,94,180,5146,368,5694,0.45873594284057617,0.4588448107242584,collision_risk,0.23738538053416472,0.16583472065305416,0.03879512515866588,0.14918803996907085,normal,2,0.33333334,0.33333334,0.33333334
CONF_353,collision_risk,collision_risk,4,30,52,216,0,268,0.4588608741760254,0.45898932218551636,collision_risk,0.14119584576188518,0.2534738926048611,0.05507101460340854,0.16026961515153254,normal,0,0.33333334,0.33333334,0.33333334
CONF_590,collision_risk,collision_risk,3,37,68,280,72,420,0.45874661207199097,0.45887160301208496,collision_risk,0.296184967842963,0.3921269765654243,0.0992611678314102,0.27548463132848167,normal,2,0.33333334,0.33333334,0.33333334
OVLP_195,coverage_overlap,coverage_overlap,5,54,98,1898,74,2070,0.45872634649276733,0.4588164985179901,collision_risk,0.18256689158248432,0.30170067049020644,0.06645380582171598,0.19538647741734266,normal,2,0.33333334,0.33333334,0.33333334
RLAY_698,relay_move,normal,4,207,406,0,0,406,0.4587806165218353,0.4588046371936798,collision_risk,0.04784879174792504,0.06241300706106945,0.01299206410169646,0.04321745957931423,normal,1,0.33333334,0.33333334,0.33333334
COOP_557,cooperative_search,normal,4,56,104,0,0,104,0.4587804973125458,0.4588053524494171,collision_risk,0.07579345283231902,0.08541327284419487,0.02486767307498042,0.06436364690986777,normal,1,0.33333334,0.33333334,0.33333334
CONF_327,collision_risk,collision_risk,4,32,56,0,0,56,0.4587806463241577,0.45880454778671265,collision_risk,0.0576974029974791,0.15378718124618163,0.06402014725629052,0.09803013757460352,normal,1,0.33333334,0.33333334,0.33333334
OVLP_087,coverage_overlap,coverage_overlap,4,35,62,768,84,914,0.45877504348754883,0.45889440178871155,collision_risk,0.2076453315245623,0.19021003758055388,0.02750267033843212,0.1466284155911199,normal,2,0.33333334,0.33333334,0.33333334
OVLP_203,coverage_overlap,coverage_overlap,3,73,140,176,0,316,0.4588683545589447,0.4589482843875885,collision_risk,0.21615936385391835,0.40161674221425847,0.09157014952718823,0.25296555090003536,normal,0,0.33333334,0.33333334,0.33333334
COOP_742,cooperative_search,normal,4,48,88,0,0,88,0.4587789475917816,0.4588052034378052,collision_risk,0.03424339304371173,0.014724847659810858,0.04050184718838095,0.028313511133552148,normal,1,0.33333334,0.33333334,0.33333334
OVLP_134,coverage_overlap,coverage_overlap,5,28,46,612,42,700,0.4587668478488922,0.45882824063301086,collision_risk,0.2508833839404469,0.27814930491576784,0.020472838856718224,0.19266658880545667,normal,2,0.33333334,0.33333334,0.33333334
CONF_722,collision_risk,collision_risk,3,365,724,18592,2232,21548,0.4586069881916046,0.45883116126060486,collision_risk,0.3276301782357131,0.4896561082026777,0.17885486977402232,0.3478079576839917,caution,2,0.33333334,0.33333334,0.33333334
RLAY_154,relay_move,normal,4,58,108,0,0,108,0.4587706923484802,0.45880284905433655,collision_risk,0.06823319219118186,0.11642134227437928,0.047077810388812785,0.0811618376837501,normal,1,0.33333334,0.33333334,0.33333334
COOP_156,cooperative_search,normal,4,62,116,0,0,116,0.4587946832180023,0.45881107449531555,collision_risk,0.11094173038732746,0.14871521663375276,0.01686350105418584,0.09782765608595509,normal,1,0.33333334,0.33333334,0.33333334
CONF_456,collision_risk,collision_risk,4,79,150,0,0,150,0.45878249406814575,0.45881035923957825,collision_risk,0.08523446714993678,0.12050119866809106,0.05086430007243437,0.08903010963394777,normal,1,0.33333334,0.33333334,0.33333334
RLAY_402,relay_move,normal,4,209,410,0,0,410,0.45877155661582947,0.45880284905433655,collision_risk,0.03778485652380934,0.08073188218899618,0.013463413622380406,0.047667233919455404,normal,1,0.33333334,0.33333334,0.33333334
OVLP_343,coverage_overlap,coverage_overlap,4,366,724,17870,764,19358,0.4586869478225708,0.4588533341884613,collision_risk,0.18733755143465775,0.33565145667819185,0.07405562241804158,0.21267853482708654,normal,2,0.33333334,0.33333334,0.33333334
COOP_467,cooperative_search,normal,5,427,844,0,0,844,0.45877039432525635,0.4588017463684082,collision_risk,0.054356570418337795,0.10796690464240011,0.05347862624091713,0.07553732085473652,normal,1,0.33333334,0.33333334,0.33333334
CONF_642,collision_risk,collision_risk,4,37,66,120,0,186,0.4588737487792969,0.4589805603027344,collision_risk,0.11086352499350065,0.26234285140849256,0.05182714051358547,0.15374434021552286,normal,0,0.33333334,0.33333334,0.33333334
COOP_030,cooperative_search,normal,4,27,46,0,0,46,0.45878157019615173,0.4588087499141693,collision_risk,0.17680919935149905,0.3504872978313207,0.04962772666132774,0.20812599693637632,normal,1,0.33333334,0.33333334,0.33333334
RLAY_447,relay_move,normal,4,41,74,98,0,172,0.4587956964969635,0.45888516306877136,collision_risk,0.2301576966077097,0.3689050475614025,0.07809243981473513,0.24003705995129448,normal,0,0.33333334,0.33333334,0.33333334
CONF_473,collision_risk,collision_risk,4,49,90,224,12,326,0.45877498388290405,0.45890292525291443,collision_risk,0.1361918679518581,0.17835430126551088,0.022728218640512273,0.11901774648391547,normal,2,0.33333334,0.33333334,0.33333334
OVLP_398,coverage_overlap,coverage_overlap,3,45,84,1246,66,1396,0.45880067348480225,0.4588905870914459,collision_risk,0.20815274575139903,0.21573535779065822,0.04254671208401935,0.1615039804668888,normal,2,0.33333334,0.33333334,0.33333334
COOP_589,cooperative_search,normal,4,125,242,0,0,242,0.45877349376678467,0.4588010311126709,collision_risk,0.0596541279154986,0.06658965097440128,0.004333214147643062,0.04583206300870302,normal,1,0.33333334,0.33333334,0.33333334
CONF_484,collision_risk,collision_risk,4,47,86,300,0,386,0.45890581607818604,0.4589496850967407,collision_risk,0.14639481877340355,0.338514504314921,0.10073863311095657,0.20954583729127643,normal,0,0.33333334,0.33333334,0.33333334
CONF_321,collision_risk,collision_risk,3,14,22,40,32,94,0.4587371349334717,0.45879971981048584,collision_risk,0.18683734285213707,0.2907707695384688,0.037238228970163975,0.18353097936207785,normal,2,0.33333334,0.33333334,0.33333334
OVLP_657,coverage_overlap,coverage_overlap,3,26,46,114,0,160,0.4589327275753021,0.4590342342853546,collision_risk,0.3771615759892393,0.5039370155216427,0.08005408284567693,0.33873950385913193,caution,0,0.33333334,0.33333334,0.33333334
RLAY_544,relay_move,normal,4,124,240,0,0,240,0.4587748348712921,0.4588013291358948,collision_risk,0.06434685409506943,0.08506200828121391,0.0010628801279948955,0.053647723579404866,normal,1,0.33333334,0.33333334,0.33333334
COOP_490,cooperative_search,normal,4,195,382,0,0,382,0.45878586173057556,0.45881208777427673,collision_risk,0.061453657073438986,0.04945388273989404,0.01773235046013617,0.043537355356030163,normal,1,0.33333334,0.33333334,0.33333334
COOP_022,cooperative_search,normal,3,80,154,0,0,154,0.4587727189064026,0.45878738164901733,collision_risk,0.056078457752397864,0.08212748447830442,0.03570320088388899,0.060385491382207834,normal,1,0.33333334,0.33333334,0.33333334
OVLP_106,coverage_overlap,coverage_overlap,4,30,52,332,64,448,0.45876309275627136,0.45888552069664,collision_risk,0.24051188544989982,0.3808691457241765,0.06050453434309352,0.2426525842275686,normal,2,0.33333334,0.33333334,0.33333334
RLAY_122,relay_move,normal,4,147,286,0,0,286,0.45877698063850403,0.45879942178726196,collision_risk,0.06334950637348674,0.10300113533726962,0.014006818565867477,0.06440735161671411,normal,1,0.33333334,0.33333334,0.33333334
CONF_429,collision_risk,collision_risk,4,53,98,580,102,780,0.45875391364097595,0.45888420939445496,collision_risk,0.38286220676314076,0.38461186687017,0.06875671276570491,0.28933042260672176,normal,2,0.33333334,0.33333334,0.33333334
COOP_040,cooperative_search,normal,5,44,78,0,0,78,0.45877179503440857,0.4588048458099365,collision_risk,0.01590904872711551,0.04134400288424789,0.02329116777842608,0.02829766610536163,normal,1,0.33333334,0.33333334,0.33333334
CONF_384,collision_risk,collision_risk,3,122,238,654,12,904,0.45854875445365906,0.4588207006454468,collision_risk,0.3821567379551032,0.5329819585150304,0.07205050803023881,0.34945495720161474,caution,2,0.33333334,0.33333334,0.33333334
CONF_710,collision_risk,collision_risk,4,77,146,332,2,480,0.45867544412612915,0.4588322043418884,collision_risk,0.22059484048040706,0.25677475437121267,0.08890902323111846,0.19556106086194275,normal,2,0.33333334,0.33333334,0.33333334
OVLP_281,coverage_overlap,coverage_overlap,4,56,104,1974,52,2130,0.45873430371284485,0.45889630913734436,collision_risk,0.20380381736669523,0.18776517922831093,0.03469243341460866,0.14665494692571557,normal,2,0.33333334,0.33333334,0.33333334
CONF_014,collision_risk,collision_risk,4,27,46,18,0,64,0.4588981866836548,0.4590470790863037,collision_risk,0.13493086006905175,0.2794992738562724,0.05240464328638195,0.16800036054913906,normal,0,0.33333334,0.33333334,0.33333334
COOP_400,cooperative_search,normal,5,127,244,0,0,244,0.45878151059150696,0.4587971270084381,collision_risk,0.049820758213872836,0.056136136158079664,0.03866962634782127,0.0490015698317401,normal,1,0.33333334,0.33333334,0.33333334
COOP_256,cooperative_search,normal,5,46,82,0,0,82,0.45878866314888,0.4588072597980499,collision_risk,0.09900357789173571,0.1272291399847596,0.04028448521098612,0.0926780749247204,normal,1,0.33333334,0.33333334,0.33333334
CONF_745,collision_risk,collision_risk,3,176,346,32,0,378,0.45884791016578674,0.4589810371398926,collision_risk,0.17223558770562197,0.36888285370639007,0.08909554863975921,0.22595248238617038,normal,0,0.33333334,0.33333334,0.33333334
COOP_548,cooperative_search,normal,4,63,118,0,0,118,0.45879065990448,0.458808571100235,collision_risk,0.07999066013642403,0.08546900782609101,0.021837167476298915,0.06473595141425328,normal,1,0.33333334,0.33333334,0.33333334
COOP_492,cooperative_search,normal,5,33,56,56,0,112,0.4588739275932312,0.45897525548934937,collision_risk,0.13329555116802375,0.29081721811715144,0.06569862147264456,0.17602513903906108,normal,0,0.33333334,0.33333334,0.33333334
RLAY_029,relay_move,normal,4,28,48,0,0,48,0.4587726593017578,0.4587990343570709,collision_risk,0.03003563893060781,0.04648679174292947,0.028238045645483933,0.036076822069999306,normal,1,0.33333334,0.33333334,0.33333334
COOP_098,cooperative_search,normal,3,43,80,0,0,80,0.4587673842906952,0.4587912857532501,collision_risk,0.041754160167046764,0.07722321408838073,0.05773798831888166,0.06073693018113082,normal,1,0.33333334,0.33333334,0.33333334
RLAY_471,relay_move,normal,3,53,100,0,0,100,0.4587963819503784,0.45881226658821106,collision_risk,0.12016981590265623,0.17545826446187673,0.012266793249621611,0.10991428853043404,normal,1,0.33333334,0.33333334,0.33333334
RLAY_549,relay_move,normal,4,191,374,634,0,1008,0.4588046967983246,0.45889148116111755,collision_risk,0.2584159592079619,0.3442492358667677,0.008459169636879814,0.21776223300015962,normal,0,0.33333334,0.33333334,0.33333334
RLAY_444,relay_move,normal,3,119,232,0,0,232,0.45878398418426514,0.4588090181350708,collision_risk,0.06823555717220739,0.07444227966541206,0.003566929893144514,0.05131765798577039,normal,1,0.33333334,0.33333334,0.33333334
COOP_348,cooperative_search,normal,5,59,108,0,0,108,0.4587928056716919,0.45882904529571533,collision_risk,0.08607537389261871,0.19448145110276138,0.02750014649666478,0.1118652365578896,normal,1,0.33333334,0.33333334,0.33333334
OVLP_388,coverage_overlap,coverage_overlap,5,77,144,4512,246,4902,0.45877936482429504,0.45885002613067627,collision_risk,0.29417030592169285,0.4679370477189019,0.034939042875200346,0.2859076237266287,normal,2,0.33333334,0.33333334,0.33333334
COOP_210,cooperative_search,normal,4,69,130,0,0,130,0.4587826430797577,0.45880573987960815,collision_risk,0.05367038375346999,0.03988946672834348,0.008530626556053954,0.03461608978419457,normal,1,0.33333334,0.33333334,0.33333334
RLAY_149,relay_move,normal,3,267,528,2464,0,2992,0.45880335569381714,0.458893358707428,collision_risk,0.29182645876916863,0.38707766040614044,0.008023515469833828,0.2447860564341569,normal,0,0.33333334,0.33333334,0.33333334
OVLP_214,coverage_overlap,coverage_overlap,3,49,92,1220,604,1916,0.45868581533432007,0.4587787985801697,collision_risk,0.23544873279548953,0.16331562271873834,0.06113395243718243,0.1543010546572969,normal,2,0.33333334,0.33333334,0.33333334
OVLP_467,coverage_overlap,coverage_overlap,4,99,190,5084,64,5338,0.4586631953716278,0.4588032364845276,collision_risk,0.36524577508027595,0.36305943275624,0.05931329660817804,0.2725914946090322,normal,2,0.33333334,0.33333334,0.33333334
OVLP_474,coverage_overlap,coverage_overlap,3,14,22,46,8,76,0.4587500989437103,0.4588668942451477,collision_risk,0.4591439753425468,0.5220353495503678,0.13420613553551256,0.38681917308356495,caution,2,0.33333334,0.33333334,0.33333334
COOP_377,cooperative_search,normal,4,51,94,0,0,94,0.4587927758693695,0.45882898569107056,collision_risk,0.13060696022822227,0.2563288738873689,0.023872461506963625,0.14887537607550336,normal,1,0.33333334,0.33333334,0.33333334
COOP_483,cooperative_search,normal,3,21,36,0,0,36,0.4587876498699188,0.45879414677619934,collision_risk,0.0827291672714875,0.11369719972778769,0.033499269043282306,0.08034741078554603,normal,1,0.33333334,0.33333334,0.33333334
RLAY_381,relay_move,normal,3,48,90,96,0,186,0.45881548523902893,0.45890262722969055,collision_risk,0.227098055240628,0.33636858221517185,0.03814955395795697,0.21412171564564425,normal,0,0.33333334,0.33333334,0.33333334
RLAY_472,relay_move,normal,3,58,110,0,0,110,0.4587755501270294,0.45880424976348877,collision_risk,0.02997442617704307,0.030608462785049917,0.011389833535275918,0.02465266302771566,normal,1,0.33333334,0.33333334,0.33333334
COOP_623,cooperative_search,normal,3,240,474,0,0,474,0.4587763547897339,0.45880916714668274,collision_risk,0.17117986017583064,0.29068428442956296,0.3506567671701879,0.27282470197563075,normal,1,0.33333334,0.33333334,0.33333334
CONF_421,collision_risk,collision_risk,3,30,54,0,0,54,0.4587980806827545,0.4588342607021332,collision_risk,0.1321646071778719,0.2041849347952679,0.07130735607082775,0.14271556289271706,normal,1,0.33333334,0.33333334,0.33333334
OVLP_157,coverage_overlap,coverage_overlap,3,16,26,166,24,216,0.45876407623291016,0.4589175879955292,collision_risk,0.18562443968976472,0.18854000025937723,0.02242710250669008,0.13783146276268732,normal,2,0.33333334,0.33333334,0.33333334
OVLP_020,coverage_overlap,coverage_overlap,3,36,66,480,0,546,0.4589131772518158,0.4589405059814453,collision_risk,0.3004870796671106,0.40707452478996264,0.08173455120861257,0.277496299178702,normal,0,0.33333334,0.33333334,0.33333334
OVLP_243,coverage_overlap,coverage_overlap,4,45,82,1180,110,1372,0.4587506949901581,0.45884886384010315,collision_risk,0.13038946248386696,0.22345214415101244,0.027743100021856856,0.13682062641212214,normal,2,0.33333334,0.33333334,0.33333334
OVLP_368,coverage_overlap,coverage_overlap,4,30,52,258,4,314,0.4587364196777344,0.45885324478149414,collision_risk,0.48917331688218985,0.5846781104665313,0.06593711932656836,0.40040437504924004,caution,2,0.33333334,0.33333334,0.33333334
OVLP_313,coverage_overlap,coverage_overlap,5,161,312,2608,568,3488,0.4587553143501282,0.4589381217956543,collision_risk,0.7144965117297234,0.6728160941387042,0.37436613140744734,0.5957852305966329,anomaly,3,0.33333334,0.33333334,0.33333334
OVLP_103,coverage_overlap,coverage_overlap,3,18,30,192,38,260,0.4587807059288025,0.4588661789894104,collision_risk,0.24681929990870594,0.24004569583622037,0.027241704580379902,0.17823657968121392,normal,2,0.33333334,0.33333334,0.33333334
COOP_712,cooperative_search,normal,5,61,112,0,0,112,0.4587844908237457,0.4588058888912201,collision_risk,0.0541167512786012,0.0461047671195427,0.02483330780153312,0.04212692457185737,normal,1,0.33333334,0.33333334,0.33333334
CONF_358,collision_risk,collision_risk,4,63,118,96,0,214,0.45886266231536865,0.4590129852294922,collision_risk,0.10338096655873807,0.24558998154285727,0.049644744417442106,0.14414370590999698,normal,0,0.33333334,0.33333334,0.33333334
COOP_311,cooperative_search,normal,4,207,406,0,0,406,0.4587635397911072,0.45879802107810974,collision_risk,0.08105488147040914,0.1641909043195231,0.033381946752731276,0.10000741019475137,normal,1,0.33333334,0.33333334,0.33333334
RLAY_565,relay_move,normal,3,168,330,1586,28,1944,0.45859092473983765,0.45889541506767273,collision_risk,0.293221717064232,0.4631381481040735,0.0248745201642196,0.2806841304101649,normal,2,0.33333334,0.33333334,0.33333334
COOP_613,cooperative_search,normal,5,142,274,0,0,274,0.4587757885456085,0.45880287885665894,collision_risk,0.05585726661214312,0.06263981533369711,0.00060356169869879,0.04199417462673142,normal,1,0.33333334,0.33333334,0.33333334
RLAY_600,relay_move,normal,3,75,144,0,0,144,0.4587749242782593,0.45879971981048584,collision_risk,0.06018685247118289,0.11720231001936621,0.006918225971894484,0.0670124475406697,normal,1,0.33333334,0.33333334,0.33333334
COOP_359,cooperative_search,normal,5,37,64,0,0,64,0.45877838134765625,0.458802729845047,collision_risk,0.052247047598571725,0.04752059881063064,0.02005765779808279,0.04069965114324861,normal,1,0.33333334,0.33333334,0.33333334
OVLP_703,coverage_overlap,coverage_overlap,5,129,248,8468,1284,10000,0.4586838185787201,0.4587772488594055,collision_risk,0.27980072146564033,0.19102014345654572,0.04108553493143443,0.17267393430174072,normal,2,0.33333334,0.33333334,0.33333334
OVLP_534,coverage_overlap,coverage_overlap,3,29,52,528,48,628,0.45878371596336365,0.45893457531929016,collision_risk,0.20371004335309617,0.17748516866827957,0.030251269043409537,0.14118246118626354,normal,2,0.33333334,0.33333334,0.33333334
CONF_602,collision_risk,collision_risk,4,145,282,4716,0,4998,0.4588729739189148,0.45892441272735596,collision_risk,0.16536063818318575,0.30377719114856894,0.026427892841118333,0.1790474357667188,normal,0,0.33333334,0.33333334,0.33333334
RLAY_176,relay_move,normal,3,120,234,340,0,574,0.4588010013103485,0.4588930308818817,collision_risk,0.23159433703884516,0.35822490835135123,0.07108733523132411,0.23409446502159129,normal,0,0.33333334,0.33333334,0.33333334
RLAY_534,relay_move,normal,3,28,50,0,0,50,0.45876964926719666,0.4587991237640381,collision_risk,0.012623989445180258,0.03208582215530387,0.03688818873492176,0.02768798231615215,normal,1,0.33333334,0.33333334,0.33333334
OVLP_706,coverage_overlap,coverage_overlap,3,27,48,448,36,532,0.45879310369491577,0.4589329659938812,collision_risk,0.3051405572254069,0.19701929746237734,0.042218210189785464,0.18301534920950865,normal,2,0.33333334,0.33333334,0.33333334
OVLP_035,coverage_overlap,coverage_overlap,4,41,74,590,42,706,0.45875298976898193,0.4589410424232483,collision_risk,0.48554074628199007,0.571142472405771,0.06521284944260186,0.39368306767968597,caution,2,0.33333334,0.33333334,0.33333334
CONF_324,collision_risk,collision_risk,3,133,260,1472,26,1758,0.45858296751976013,0.4588492214679718,collision_risk,0.504210610959864,0.5592564228556349,0.18664487876089675,0.43095921605848214,caution,2,0.33333334,0.33333334,0.33333334
OVLP_221,coverage_overlap,coverage_overlap,3,25,44,328,14,386,0.45877161622047424,0.45894843339920044,collision_risk,0.22404101032079984,0.25568898758604464,0.05941978611287171,0.1873138339645193,normal,2,0.33333334,0.33333334,0.33333334
RLAY_033,relay_move,normal,3,31,56,0,0,56,0.4587939977645874,0.45880284905433655,collision_risk,0.12637784077589634,0.20846784833020093,0.031225941940253826,0.13066827414692542,normal,1,0.33333334,0.33333334,0.33333334
CONF_546,collision_risk,collision_risk,4,34,60,136,2,198,0.4587331712245941,0.45888978242874146,collision_risk,0.11562440288160257,0.20875772096963252,0.026287637864878855,0.12607670061179743,normal,2,0.33333334,0.33333334,0.33333334
OVLP_509,coverage_overlap,coverage_overlap,3,93,180,2812,320,3312,0.4586925208568573,0.4587610960006714,collision_risk,0.2356845063081101,0.2602250066415973,0.09656474929531808,0.2037647793376674,normal,2,0.33333334,0.33333334,0.33333334
OVLP_615,coverage_overlap,coverage_overlap,3,44,82,912,8,1002,0.45879632234573364,0.4589816629886627,collision_risk,0.5825151930972665,0.6931800688314864,0.18672576633161306,0.5080443153612585,anomaly,2,0.33333334,0.33333334,0.33333334
OVLP_447,coverage_overlap,coverage_overlap,3,18,30,210,16,256,0.45876726508140564,0.4588589668273926,collision_risk,0.16214776617314855,0.19856614039702325,0.017257875997510868,0.13324814881000713,normal,2,0.33333334,0.33333334,0.33333334
CONF_392,collision_risk,collision_risk,4,108,208,24,0,232,0.45888152718544006,0.4590929448604584,collision_risk,0.18776391222668798,0.3459255738615976,0.0984054192933993,0.2242210290006652,normal,0,0.33333334,0.33333334,0.33333334
RLAY_110,relay_move,normal,4,154,300,196,0,496,0.4588111639022827,0.4588925838470459,collision_risk,0.24641228164233975,0.30197608138380916,0.014951446840191271,0.19919955109828297,normal,0,0.33333334,0.33333334,0.33333334
COOP_560,cooperative_search,normal,4,68,128,0,0,128,0.45878052711486816,0.4588013291358948,collision_risk,0.024256505882282703,0.0037867052563954617,0.03283122993844499,0.018641002848776494,normal,1,0.33333334,0.33333334,0.33333334
RLAY_003,relay_move,normal,3,60,114,0,0,114,0.45879480242729187,0.4588109850883484,collision_risk,0.07127265574142884,0.1458728161842877,0.07172772632470191,0.1012492410935543,normal,1,0.33333334,0.33333334,0.33333334
RLAY_545,relay_move,normal,3,169,332,0,0,332,0.4587755501270294,0.45880284905433655,collision_risk,0.0686560910535407,0.11189661174677257,0.000496276596380092,0.06550435499368526,normal,1,0.33333334,0.33333334,0.33333334
CONF_494,collision_risk,collision_risk,3,29,52,104,0,156,0.4588537812232971,0.4589217007160187,collision_risk,0.19948212148690656,0.3162050503727898,0.07800768858501696,0.20972896317069295,normal,0,0.33333334,0.33333334,0.33333334
OVLP_453,coverage_overlap,coverage_overlap,4,48,88,952,82,1122,0.45868048071861267,0.45882663130760193,collision_risk,0.12563195595169502,0.24621926460623644,0.04665764785854088,0.15017458698556535,normal,2,0.33333334,0.33333334,0.33333334
RLAY_014,relay_move,normal,4,52,96,0,0,96,0.45878440141677856,0.4588052034378052,collision_risk,0.05206045562753286,0.04012847152694077,0.014770710428690732,0.03610073842764338,normal,1,0.33333334,0.33333334,0.33333334
CONF_252,collision_risk,collision_risk,3,29,52,88,2,142,0.4587085545063019,0.45881468057632446,collision_risk,0.3865607955570742,0.5442704054573788,0.16881999181762775,0.3843223983953621,caution,2,0.33333334,0.33333334,0.33333334
CONF_273,collision_risk,collision_risk,4,77,146,448,0,594,0.4589075744152069,0.45899468660354614,collision_risk,0.18405272361895053,0.3186511786701983,0.05951184921338909,0.20052984331778123,normal,0,0.33333334,0.33333334,0.33333334
OVLP_737,coverage_overlap,coverage_overlap,5,66,122,2998,374,3494,0.458759605884552,0.45881402492523193,collision_risk,0.18280143731772144,0.20308857623116505,0.026424169395547994,0.14400311250644687,normal,2,0.33333334,0.33333334,0.33333334
OVLP_640,coverage_overlap,coverage_overlap,4,113,218,1586,0,1804,0.45897358655929565,0.4590757191181183,collision_risk,0.3220744654480562,0.43310516861355364,0.091922178715922,0.29744106069461496,normal,0,0.33333334,0.33333334,0.33333334
OVLP_068,coverage_overlap,coverage_overlap,3,34,62,374,16,452,0.4587414562702179,0.45892512798309326,collision_risk,0.1908515710711103,0.3447840295571333,0.04860167073492179,0.20974958436466296,normal,2,0.33333334,0.33333334,0.33333334
RLAY_602,relay_move,normal,3,20,34,0,0,34,0.4587648808956146,0.4587900936603546,collision_risk,0.050308487747578005,0.07410413629853152,0.02021140701883346,0.05079762294933605,normal,1,0.33333334,0.33333334,0.33333334
COOP_237,cooperative_search,normal,4,40,72,0,0,72,0.45878687500953674,0.458802729845047,collision_risk,0.055932241542526566,0.039741920637851647,0.02063562794898433,0.03886712910259393,normal,1,0.33333334,0.33333334,0.33333334
RLAY_339,relay_move,normal,4,31,54,0,0,54,0.45876845717430115,0.45880284905433655,collision_risk,0.04086383035280603,0.06586284392677388,0.040955183177932244,0.05089084162993104,normal,1,0.33333334,0.33333334,0.33333334
COOP_501,cooperative_search,normal,4,24,40,0,0,40,0.4587745666503906,0.45879048109054565,collision_risk,0.07013291603461186,0.0917023593887275,0.02913680854843084,0.06646186113040381,normal,1,0.33333334,0.33333334,0.33333334
RLAY_056,relay_move,normal,4,74,140,0,0,140,0.45878756046295166,0.4588094651699066,collision_risk,0.05753370605551706,0.02112619993911946,0.012990934604609223,0.02960787217368567,normal,1,0.33333334,0.33333334,0.33333334
OVLP_067,coverage_overlap,coverage_overlap,5,41,72,1266,180,1518,0.45875051617622375,0.45883244276046753,collision_risk,0.14073973652767865,0.1517206771896874,0.013627133576039095,0.10699833190699029,normal,2,0.33333334,0.33333334,0.33333334
CONF_616,collision_risk,collision_risk,3,18,30,78,0,108,0.45887503027915955,0.458966463804245,collision_risk,0.23995290457295776,0.3611209321911817,0.08928565728053879,0.24321994143252162,normal,0,0.33333334,0.33333334,0.33333334
COOP_399,cooperative_search,normal,3,144,282,0,0,282,0.45878350734710693,0.45880940556526184,collision_risk,0.063937309827693,0.06246429525750996,0.02040842896075043,0.05028943973953701,normal,1,0.33333334,0.33333334,0.33333334
CONF_533,collision_risk,collision_risk,3,60,114,232,0,346,0.45889899134635925,0.45899057388305664,collision_risk,0.14081531528300478,0.3154198455225947,0.10863864213140269,0.20100412543336013,normal,0,0.33333334,0.33333334,0.33333334
COOP_085,cooperative_search,normal,3,39,72,0,0,72,0.45878738164901733,0.45880645513534546,collision_risk,0.23268414042290203,0.38588234993712545,0.02212113343021031,0.23079452213078389,normal,1,0.33333334,0.33333334,0.33333334
COOP_101,cooperative_search,normal,3,32,58,0,0,58,0.4587757885456085,0.458788126707077,collision_risk,0.06741786749857172,0.06445586003961479,0.018882374534092656,0.05167241662564523,normal,1,0.33333334,0.33333334,0.33333334
COOP_679,cooperative_search,normal,3,41,76,0,0,76,0.45877429842948914,0.4587854743003845,collision_risk,0.11408276735668317,0.1778665756360588,0.03381188527503409,0.11551502604393869,normal,1,0.33333334,0.33333334,0.33333334
COOP_119,cooperative_search,normal,3,32,58,0,0,58,0.45878681540489197,0.45881885290145874,collision_risk,0.13004744597258086,0.2554658778656086,0.03593232780680627,0.15198028328005958,normal,1,0.33333334,0.33333334,0.33333334
COOP_536,cooperative_search,normal,5,328,646,0,0,646,0.45876777172088623,0.45879751443862915,collision_risk,0.07772335785913424,0.14402046661621026,0.003152413225468151,0.08187091797186483,normal,1,0.33333334,0.33333334,0.33333334
RLAY_367,relay_move,normal,4,123,238,1660,82,1980,0.45856550335884094,0.45877805352211,collision_risk,0.4569521713105908,0.645165598525698,0.13343718430470197,0.4351830460948671,caution,2,0.33333334,0.33333334,0.33333334
RLAY_042,relay_move,normal,4,54,100,0,0,100,0.45879054069519043,0.4588170349597931,collision_risk,0.05421244746826781,0.05916780955695344,0.03380995863862322,0.05007384565484869,normal,1,0.33333334,0.33333334,0.33333334
CONF_699,collision_risk,collision_risk,3,37,68,312,0,380,0.45884379744529724,0.45891961455345154,collision_risk,0.19283785322007427,0.32642327555957573,0.08403559902636137,0.213631345897761,normal,0,0.33333334,0.33333334,0.33333334
OVLP_522,coverage_overlap,coverage_overlap,3,64,122,594,4,720,0.4587430953979492,0.4589088559150696,collision_risk,0.6174470296015693,0.6891117236932075,0.07136585103722147,0.48228855366892026,caution,2,0.33333334,0.33333334,0.33333334
COOP_448,cooperative_search,normal,5,226,442,0,0,442,0.4587844908237457,0.4588048458099365,collision_risk,0.07774411937341358,0.08908897658731185,0.02982950704140031,0.06790767855936891,normal,1,0.33333334,0.33333334,0.33333334
OVLP_715,coverage_overlap,coverage_overlap,4,26,44,474,68,586,0.458758145570755,0.45882150530815125,collision_risk,0.14355678116028742,0.18590266646490272,0.015575282362469701,0.12210068564278823,normal,2,0.33333334,0.33333334,0.33333334
