flying_misn_plan_id,work_plan_id,envr_lkot_job_id,wp_spot_id,flying_strt_dt,flying_end_dt,tot_flying_dstc,tot_flying_hh,work_stts_dvsn,arpln_id,arpln_cours_id,misn_reg_dt,misn_dvsn,flying_misn_dvsn,flying_plan_strt_dt,flying_plan_end_dt,plan_stts_cd,path_asgn_styl_dvsn,high,tot_dstc,pert_plan_hh,flying_misn_cmpl_yn,area_cd,opertr_id,memo,flying_date,flying_dvsn,job_dvsn,envr_work_stts_cd,wp_spot_target
MP2023111714,FP2023111714,EP20231117014,231117-MANAGEMENT-물빛광장 시연_TEST01-SMAP,2023-11-17 20:08:15.879525,2023-11-17 20:08:15.879556,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 20:08:15.262818,"","",2023-11-17 20:08:15.872081,2023-11-17 20:08:15.872091,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111714,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111713,FP2023111713,EP20231117013,231117-MANAGEMENT-물빛광장 TEST02-SMAP,2023-11-17 18:53:44.221631,2023-11-17 18:53:44.22166,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 18:53:43.442959,"","",2023-11-17 18:53:44.215594,2023-11-17 18:53:44.215605,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111713,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111712,FP2023111712,EP20231117012,231117-MANAGEMENT-물빛광장 TEST01-SMAP,2023-11-17 18:52:56.504156,2023-11-17 18:52:56.504183,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 18:52:55.905338,"","",2023-11-17 18:52:56.496162,2023-11-17 18:52:56.496174,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111712,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111711,FP2023111711,EP20231117011,231117-MANAGEMENT-묿빛광장 지능형 드론길_TEST02-SMAP,2023-11-17 16:34:14.720418,2023-11-17 16:34:14.720445,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:34:14.176653,"","",2023-11-17 16:34:14.71409,2023-11-17 16:34:14.714101,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111711,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111710,FP2023111710,EP20231117010,231117-MANAGEMENT-묿빛광장 지능형 드론길_TEST01-SMAP,2023-11-17 16:33:19.092892,2023-11-17 16:33:19.092919,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:33:18.355039,"","",2023-11-17 16:33:19.083966,2023-11-17 16:33:19.083983,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111710,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111709,FP2023111709,EP20231117009,231117-MANAGEMENT-지능형강2-SMAP,2023-11-17 16:11:06.146239,2023-11-17 16:11:06.146309,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:11:04.734455,"","",2023-11-17 16:11:06.1389,2023-11-17 16:11:06.138957,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111709,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111708,FP2023111708,EP20231117008,231117-MANAGEMENT-지능형강1-SMAP,2023-11-17 16:10:45.993961,2023-11-17 16:10:45.993999,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:10:45.318501,"","",2023-11-17 16:10:45.986959,2023-11-17 16:10:45.986971,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111708,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111707,FP2023111707,EP20231117007,231117-MANAGEMENT-물빛광장 지능형_TEST04-SMAP,2023-11-17 16:09:38.368511,2023-11-17 16:09:38.368546,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:09:37.479074,"","",2023-11-17 16:09:38.35999,2023-11-17 16:09:38.360003,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111707,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111706,FP2023111706,EP20231117006,231117-MANAGEMENT-물빛광장 지능형_TEST03-SMAP,2023-11-17 16:08:43.768794,2023-11-17 16:08:43.76883,214.69404630763012,107.34702315381506,PLAN_APPLY,"","",2023-11-17 16:08:42.033142,"","",2023-11-17 16:08:43.754731,2023-11-17 16:08:43.754747,PLAN_APPLY,"",0,214.69404630763012,107.34702315381506,"","",OP2023111706,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111705,FP2023111705,EP20231117005,231117-MANAGEMENT-물빛광장 드론길_TEST02-SMAP,2023-11-17 15:33:20.305826,2023-11-17 15:33:20.305866,157.54348551145813,78.77174275572906,PLAN_APPLY,"","",2023-11-17 15:33:19.733836,"","",2023-11-17 15:33:20.297933,2023-11-17 15:33:20.297954,PLAN_APPLY,"",0,157.54348551145813,78.77174275572906,"","",OP2023111705,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111704,FP2023111704,EP20231117004,231117-MANAGEMENT-물빛광장 드론길_TEST01-SMAP,2023-11-17 15:32:15.04715,2023-11-17 15:32:15.047186,157.54348551145813,78.77174275572906,PLAN_APPLY,"","",2023-11-17 15:32:14.028912,"","",2023-11-17 15:32:15.034195,2023-11-17 15:32:15.034213,PLAN_APPLY,"",0,157.54348551145813,78.77174275572906,"","",OP2023111704,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111703,FP2023111703,EP20231117003,231117-MANAGEMENT-지능형 드론길_TEST01-SMAP,2023-11-17 15:06:36.571472,2023-11-17 15:06:36.571505,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-17 15:06:35.559157,"","",2023-11-17 15:06:36.564968,2023-11-17 15:06:36.564979,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111703,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111702,FP2023111702,EP20231117002,231117-MANAGEMENT-지능형경로2-SMAP,2023-11-17 15:00:57.317215,2023-11-17 15:00:57.317259,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-17 15:00:56.295733,"","",2023-11-17 15:00:57.310436,2023-11-17 15:00:57.310452,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111702,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111701,FP2023111701,EP20231117001,231117-MANAGEMENT-지능형경로1-SMAP,2023-11-17 14:55:41.092327,2023-11-17 14:55:41.09236,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-17 14:55:40.442466,"","",2023-11-17 14:55:41.085508,2023-11-17 14:55:41.085519,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111701,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111700,FP2023111700,EP20231117000,231117-MANAGEMENT-지능형1-SMAP,2023-11-17 14:30:23.719619,2023-11-17 14:30:23.719648,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-17 14:30:22.682303,"","",2023-11-17 14:30:23.71118,2023-11-17 14:30:23.711198,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111700,"",2023-11-17,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111600,FP2023111600,EP20231116000,231116-MANAGEMENT-드론길 TEST1-SMAP,2023-11-16 18:52:01.164102,2023-11-16 18:52:01.164155,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-16 18:52:00.258857,"","",2023-11-16 18:52:01.153919,2023-11-16 18:52:01.153936,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111600,"",2023-11-16,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111500,FP2023111500,EP20231115000,231115-MANAGEMENT-지능형1-1-SMAP,2023-11-15 02:28:48.403421,2023-11-15 02:28:48.403458,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-15 02:28:47.579624,"","",2023-11-15 02:28:48.397921,2023-11-15 02:28:48.397936,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111500,"",2023-11-15,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111401,FP2023111401,EP20231114001,231114-MANAGEMENT-지능형2-SMAP,2023-11-14 20:14:58.506634,2023-11-14 20:14:58.506668,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-14 20:14:57.84517,"","",2023-11-14 20:14:58.50131,2023-11-14 20:14:58.501323,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111401,"",2023-11-14,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111400,FP2023111400,EP20231114000,231114-MANAGEMENT-지능형1-SMAP,2023-11-14 20:14:36.277469,2023-11-14 20:14:36.277519,503.6139713680745,251.80698568403724,PLAN_APPLY,"","",2023-11-14 20:14:34.583525,"","",2023-11-14 20:14:36.266094,2023-11-14 20:14:36.266108,PLAN_APPLY,"",0,503.6139713680745,251.80698568403724,"","",OP2023111400,"",2023-11-14,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111308,FP2023111308,EP20231113008,231113-MANAGEMENT-지능형8-SMAP,2023-11-13 20:50:40.240866,2023-11-13 20:50:40.24094,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 20:50:39.209758,"","",2023-11-13 20:50:40.216561,2023-11-13 20:50:40.216588,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111308,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111307,FP2023111307,EP20231113007,231113-MANAGEMENT-지능형7-SMAP,2023-11-13 20:20:03.962436,2023-11-13 20:20:03.96275,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 20:20:02.916749,"","",2023-11-13 20:20:03.892826,2023-11-13 20:20:03.892835,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111307,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111306,FP2023111306,EP20231113006,231113-MANAGEMENT-지능형6-SMAP,2023-11-13 19:58:29.669433,2023-11-13 19:58:29.669529,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 19:58:28.955924,"","",2023-11-13 19:58:29.643367,2023-11-13 19:58:29.643379,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111306,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111305,FP2023111305,EP20231113005,231113-MANAGEMENT-지능형5-SMAP,2023-11-13 19:47:48.536153,2023-11-13 19:47:48.536234,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 19:47:47.523409,"","",2023-11-13 19:47:48.514494,2023-11-13 19:47:48.514514,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111305,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111304,FP2023111304,EP20231113004,231113-MANAGEMENT-지능형4-SMAP,2023-11-13 19:46:10.922053,2023-11-13 19:46:10.922106,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 19:46:09.796918,"","",2023-11-13 19:46:10.890616,2023-11-13 19:46:10.890627,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111304,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111303,FP2023111303,EP20231113003,231113-MANAGEMENT-지능형4-SMAP,2023-11-13 16:01:00.072107,2023-11-13 16:01:00.072147,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 16:00:58.981662,"","",2023-11-13 16:01:00.054162,2023-11-13 16:01:00.054244,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111303,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111302,FP2023111302,EP20231113002,231113-MANAGEMENT-지능형테스트3-SMAP,2023-11-13 15:49:22.605558,2023-11-13 15:49:22.605667,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 15:49:21.547427,"","",2023-11-13 15:49:22.576003,2023-11-13 15:49:22.576033,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111302,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111301,FP2023111301,EP20231113001,231113-MANAGEMENT-지능형2-SMAP,2023-11-13 15:24:34.725427,2023-11-13 15:24:34.725545,13173926.48952391,6586963.244761955,PLAN_APPLY,"","",2023-11-13 15:24:33.479986,"","",2023-11-13 15:24:34.696324,2023-11-13 15:24:34.696342,PLAN_APPLY,"",0,13173926.48952391,6586963.244761955,"","",OP2023111301,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111300,FP2023111300,EP20231113000,231113-MANAGEMENT-지능형2-SMAP,2023-11-13 14:25:03.517019,2023-11-13 14:25:03.517126,1251.4458286122313,625.7229143061156,PLAN_APPLY,"","",2023-11-13 14:24:51.752473,"","",2023-11-13 14:25:03.48235,2023-11-13 14:25:03.482372,PLAN_APPLY,"",0,1251.4458286122313,625.7229143061156,"","",OP2023111300,"",2023-11-13,REGULATION,UNTREATED,"",MANAGEMENT
MP2023111200,FP2023111200,EP20231112000,231112-vtol-Test,2023-11-12 00:34:28.967,2023-11-12 00:34:28.967,0,0,PLAN_APPLY,HE221200,"",2023-11-12 00:34:43.825,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2023111006,FP2023111006,EP20231110006,231110-소양강_01,2023-11-10 14:28:05.241,2023-11-10 14:28:05.241,0,0,PLAN_APPLY,"","",2023-11-10 14:28:08.658,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111005,FP2023111005,EP20231110005,231110-소양강_01,2023-11-10 14:26:33.491,2023-11-10 14:26:33.491,0,0,PLAN_APPLY,"","",2023-11-10 14:26:37.376,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111004,FP2023111004,EP20231110004,231110-소양강_01,2023-11-10 14:19:27.525,2023-11-10 14:19:27.525,0,0,PLAN_APPLY,"","",2023-11-10 14:19:30.632,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111003,FP2023111003,EP20231110003,231110-소양강_01,2023-11-10 14:18:30.197,2023-11-10 14:18:30.197,0,0,PLAN_APPLY,"","",2023-11-10 14:18:35.934,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111002,FP2023111002,EP20231110002,231030-소양01,2023-11-10 14:10:07.27,2023-11-10 14:10:07.27,0,0,PLAN_APPLY,"","",2023-11-10 14:10:12.046,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111001,FP2023111001,EP20231110001,231110-소양강가로 시연_01,2023-11-10 13:57:41.215,2023-11-10 13:57:41.215,0,0,PLAN_APPLY,HE230301,"",2023-11-10 13:57:44.289,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023111000,FP2023111000,EP20231110000,231024-전파지도_test01,2023-11-10 13:18:52.941,2023-11-10 13:18:52.941,0,0,PLAN_APPLY,"","",2023-11-10 13:19:13.807,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023110900,FP2023110900,EP20231109000,231109-complete_mn,2023-11-09 19:55:43.551,2023-11-09 19:55:43.551,171.63999938964844,57.099998474121094,PLAN_APPLY,HE230102,"",2023-11-09 17:53:04.796,"","",,,PLAN_APPLY,"",,171.63999938964844,57.099998474121094,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023110708,FP2023110708,EP20231107008,231107-CITY-EC2023110706,2023-11-07 10:02:43.814869,2023-11-07 10:02:43.814896,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 10:02:42.829437,"","",2023-11-07 10:02:43.809687,2023-11-07 10:02:43.809698,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110708,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110707,FP2023110707,EP20231107007,231107-CITY-EC2023110705,2023-11-07 09:22:34.798189,2023-11-07 09:22:34.798217,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 09:22:34.292976,"","",2023-11-07 09:22:34.792947,2023-11-07 09:22:34.792959,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110707,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110706,FP2023110706,EP20231107006,231107-CITY-EC2023110704,2023-11-07 09:11:01.765215,2023-11-07 09:11:01.765239,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 09:11:01.230833,"","",2023-11-07 09:11:01.760347,2023-11-07 09:11:01.760359,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110706,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110705,FP2023110705,EP20231107005,231107-CITY-EC2023110703,2023-11-07 09:03:39.741325,2023-11-07 09:03:39.741354,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 09:03:39.188942,"","",2023-11-07 09:03:39.735034,2023-11-07 09:03:39.735042,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110705,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110704,FP2023110704,EP20231107004,231107-CITY-EC2023110702,2023-11-07 08:44:53.737444,2023-11-07 08:44:53.737476,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 08:44:53.199815,"","",2023-11-07 08:44:53.73101,2023-11-07 08:44:53.731028,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110704,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110703,FP2023110703,EP20231107003,231107-CITY-EC2023110701,2023-11-07 08:20:33.065821,2023-11-07 08:20:33.065872,235.5692884847022,117.7846442423511,PLAN_APPLY,VT230600,"",2023-11-07 08:20:32.10044,"","",2023-11-07 08:20:33.053906,2023-11-07 08:20:33.053927,PLAN_APPLY,"",0,235.5692884847022,117.7846442423511,"","",OP2023110703,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110702,FP2023110702,EP20231107002,231107-CITY-EC2023110700,2023-11-07 07:09:16.287935,2023-11-07 07:09:16.287973,220.5704250200682,110.2852125100341,PLAN_APPLY,VT230600,"",2023-11-07 07:09:15.028531,"","",2023-11-07 07:09:16.275049,2023-11-07 07:09:16.27506,PLAN_APPLY,"",0,220.5704250200682,110.2852125100341,"","",OP2023110702,"",2023-11-07,REGULATION,UNTREATED,"",CITY
MP2023110701,FP2023110701,EP20231107001,231107-MANAGEMENT-지능형테스트2-SMAP,2023-11-07 03:12:21.14383,2023-11-07 03:12:21.143919,1251.4458286122313,625.7229143061156,PLAN_APPLY,"","",2023-11-07 03:12:20.144037,"","",2023-11-07 03:12:21.113934,2023-11-07 03:12:21.113972,PLAN_APPLY,"",0,1251.4458286122313,625.7229143061156,"","",OP2023110701,"",2023-11-07,REGULATION,UNTREATED,"",MANAGEMENT
MP2023110700,FP2023110700,EP20231107000,231107-MANAGEMENT-지능형테스트1-SMAP,2023-11-07 03:03:14.161393,2023-11-07 03:03:14.161459,1251.4458286122313,625.7229143061156,PLAN_APPLY,"","",2023-11-07 03:03:12.520026,"","",2023-11-07 03:03:14.134492,2023-11-07 03:03:14.134513,PLAN_APPLY,"",0,1251.4458286122313,625.7229143061156,"","",OP2023110700,"",2023-11-07,REGULATION,UNTREATED,"",MANAGEMENT
MP2023110301,FP2023110301,EP20231103001,231103-AIR-지능형테스트2-SMAP,2023-11-03 19:49:51.133937,2023-11-03 19:49:51.134043,1251.4458286122313,625.7229143061156,PLAN_APPLY,"","",2023-11-03 19:49:49.461801,"","",2023-11-03 19:49:51.105664,2023-11-03 19:49:51.105807,PLAN_APPLY,"",0,1251.4458286122313,625.7229143061156,"","",OP2023110301,"",2023-11-03,REGULATION,UNTREATED,"",AIR
MP2023110300,FP2023110300,EP20231103000,231103-Vtol QRTL Test,2023-11-03 15:04:08.83,2023-11-03 15:04:08.83,0,0,PLAN_APPLY,HE221200,"",2023-11-03 15:04:14.488,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2023110202,FP2023110202,EP20231102002,231102-AIR-지능형테스트4-SMAP,2023-11-02 00:20:11.543785,2023-11-02 00:20:11.543958,1288.1276442611058,644.0638221305529,PLAN_APPLY,UNDEFINE,"",2023-11-02 00:20:10.533631,"","",2023-11-02 00:20:11.522508,2023-11-02 00:20:11.522534,PLAN_APPLY,"",0,1288.1276442611058,644.0638221305529,"","",OP2023110202,"",2023-11-02,REGULATION,UNTREATED,"",AIR
MP2023110201,FP2023110201,EP20231102001,231102-AIR-지능형테스트3-SMAP,2023-11-02 00:15:49.612752,2023-11-02 00:15:49.612916,1288.1276442611058,644.0638221305529,PLAN_APPLY,UNDEFINE,"",2023-11-02 00:15:47.859427,"","",2023-11-02 00:15:49.588323,2023-11-02 00:15:49.588497,PLAN_APPLY,"",0,1288.1276442611058,644.0638221305529,"","",OP2023110201,"",2023-11-02,REGULATION,UNTREATED,"",AIR
MP2023110200,FP2023110200,EP20231102000,231102-AIR-지능형테스트2-SMAP,2023-11-02 00:03:29.116229,2023-11-02 00:03:29.116344,1288.1276442611058,644.0638221305529,PLAN_APPLY,UNDEFINE,"",2023-11-02 00:03:27.929402,"","",2023-11-02 00:03:29.073413,2023-11-02 00:03:29.073443,PLAN_APPLY,"",0,1288.1276442611058,644.0638221305529,"","",OP2023110200,"",2023-11-02,REGULATION,UNTREATED,"",AIR
MP2023110104,FP2023110104,EP20231101004,231101-AIR-지능형임무테스트1-SMAP,2023-11-01 23:13:40.723844,2023-11-01 23:13:40.724196,1288.1276442611058,644.0638221305529,PLAN_APPLY,UNDEFINE,"",2023-11-01 23:13:37.719794,"","",2023-11-01 23:13:40.692079,2023-11-01 23:13:40.692094,PLAN_APPLY,"",0,1288.1276442611058,644.0638221305529,"","",OP2023110104,"",2023-11-01,REGULATION,UNTREATED,"",AIR
MP2023110108,FP2023110108,EP20231101008,231101-CITY-EC2023110202,2023-11-01 17:02:53.926192,2023-11-01 17:02:53.92621,63.9012133332444,31.9506066666222,PLAN_APPLY,HE230603,"",2023-11-01 17:02:53.281119,"","",2023-11-01 17:02:53.919208,2023-11-01 17:02:53.919216,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2023110108,"",2023-11-01,REGULATION,UNTREATED,"",CITY
MP2023110107,FP2023110107,EP20231101007,231101-CITY-EC2023110201,2023-11-01 16:53:14.46315,2023-11-01 16:53:14.463178,63.9012133332444,31.9506066666222,PLAN_APPLY,HE230603,"",2023-11-01 16:53:13.919519,"","",2023-11-01 16:53:14.455956,2023-11-01 16:53:14.455966,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2023110107,"",2023-11-01,REGULATION,UNTREATED,"",CITY
MP2023110106,FP2023110106,EP20231101006,231101-CITY-EC2023110200,2023-11-01 16:46:34.144619,2023-11-01 16:46:34.144644,63.9012133332444,31.9506066666222,PLAN_APPLY,HE230603,"",2023-11-01 16:46:33.635776,"","",2023-11-01 16:46:34.138215,2023-11-01 16:46:34.138224,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2023110106,"",2023-11-01,REGULATION,UNTREATED,"",CITY
MP2023110105,FP2023110105,EP20231101005,231101-CITY-EC2023110200,2023-11-01 16:45:48.137392,2023-11-01 16:45:48.137414,63.9012133332444,31.9506066666222,PLAN_APPLY,HE230603,"",2023-11-01 16:45:47.192796,"","",2023-11-01 16:45:48.130842,2023-11-01 16:45:48.130849,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2023110105,"",2023-11-01,REGULATION,UNTREATED,"",CITY
MP2023110103,FP2023110103,EP20231101003,231101-quadLoterTest,2023-11-01 15:11:35.558,2023-11-01 15:11:35.558,2104.9599609375,701.6799926757812,PLAN_APPLY,VT230600,"",2023-11-01 15:11:47.062,"","",,,PLAN_APPLY,"",,2104.9599609375,701.6799926757812,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2023110102,FP2023110102,EP20231101002,231101-quadLoterTest,2023-11-01 11:50:11.88,2023-11-01 11:50:11.88,2104.9599609375,701.6799926757812,PLAN_APPLY,VT221202,"",2023-11-01 11:50:26.347,"","",,,PLAN_APPLY,"",,2104.9599609375,701.6799926757812,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
MP2023110101,FP2023110101,EP20231101001,231101-11,2023-11-01 09:41:59.66,2023-11-01 09:41:59.66,2254.56005859375,751.4000244140625,PLAN_APPLY,"","",2023-11-01 09:42:01.873,"","",,,PLAN_APPLY,"",,2254.56005859375,751.4000244140625,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023110100,FP2023110100,EP20231101000,231101-Area ID,2023-11-01 09:36:47.631,2023-11-01 09:36:47.631,0,0,PLAN_APPLY,VT230302,"",2023-11-01 09:36:52.312,"","",,,PLAN_APPLY,"",,0,0,"","",OP2023032900,"",,REGULATION,UNTREATED,"",AIR
MP2023103100,FP2023103100,EP20231031000,231031-ArduPlane Test,2023-10-31 22:22:38.265,2023-10-31 22:22:38.265,0,0,PLAN_APPLY,VT221202,"",2023-10-31 22:22:45.46,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019042200,"",,REGULATION,UNTREATED,"",AIR
MP2023103004,FP2023103004,EP20231030004,231030-소양01,2023-10-30 21:14:21.11,2023-10-30 21:14:21.11,0,0,PLAN_APPLY,"","",2023-10-30 21:14:23.604,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023103003,FP2023103003,EP20231030003,231030-소양세로01,2023-10-30 21:12:50.558,2023-10-30 21:12:50.558,0,0,PLAN_APPLY,"","",2023-10-30 21:12:53.846,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023103002,FP2023103002,EP20231030002,231030-소양01,2023-10-30 21:10:09.561,2023-10-30 21:10:09.561,0,0,PLAN_APPLY,VT230302,"",2023-10-30 21:10:12.185,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023103001,FP2023103001,EP20231030001,231030-소양세로01,2023-10-30 21:10:00.629,2023-10-30 21:10:00.629,0,0,PLAN_APPLY,"","",2023-10-30 21:10:03.222,"","",,,PLAN_APPLY,"",,0,0,"","","","",,REGULATION,UNTREATED,"",AIR
MP2023103000,FP2023103000,EP20231030000,231030-SAFERETURN-EC2023103000,2023-10-30 08:24:58.640172,2023-10-30 08:24:58.6402,63.9012133332444,31.9506066666222,PLAN_APPLY,QU221203,"",2023-10-30 08:24:57.690338,"","",2023-10-30 08:24:58.633333,2023-10-30 08:24:58.63334,PLAN_APPLY,"",0,63.9012133332444,31.9506066666222,"","",OP2023103000,"",2023-10-30,REGULATION,UNTREATED,"",SAFERETURN
MP2023102903,FP2023102903,EP20231029003,231029-DJI TEST,2023-10-29 13:57:17.942,2023-10-29 13:57:17.942,0,0,PLAN_APPLY,HE221200,"",2023-10-29 13:57:26.178,"","",,,PLAN_APPLY,"",,0,0,"","",OP2019062000,"",,REGULATION,UNTREATED,"",AIR
