scenario_id,type,label,n_drones,n_nodes,n_edges_seq,n_edges_prox,n_edges_cov,n_edges_total,mean_node_anomaly,max_node_anomaly,pattern_pred,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,hdbscan_cluster,type_weight_seq,type_weight_prox,type_weight_cov
COOP_079,cooperative_search,normal,5,53,96,0,0,96,0.4974551796913147,0.4974845349788666,coverage_overlap,0.025192991311569712,0.032369880792037065,0.009775850237117746,0.02343860478142106,normal,2,0.33333334,0.33333334,0.33333334
RLAY_093,relay_move,normal,3,189,372,0,0,372,0.49746930599212646,0.49750223755836487,coverage_overlap,0.13125494665056733,0.22174244435393464,0.0045365406083303274,0.12943442391924315,normal,2,0.33333334,0.33333334,0.33333334
COOP_121,cooperative_search,normal,4,134,260,0,0,260,0.49744170904159546,0.49748507142066956,coverage_overlap,0.10405115152418867,0.1159809554157688,0.036468386026563576,0.08854824343153321,normal,2,0.33333334,0.33333334,0.33333334
CONF_111,collision_risk,collision_risk,3,35,64,334,0,398,0.4974282383918762,0.49745360016822815,coverage_overlap,0.33693429204207037,0.297743906375286,0.07621075791210044,0.24304107753636567,normal,1,0.33333334,0.33333334,0.33333334
COOP_091,cooperative_search,normal,5,57,104,0,0,104,0.49746376276016235,0.49749109148979187,coverage_overlap,0.08675802373558905,0.051621087353043715,0.020623541172696276,0.05286290441370308,normal,2,0.33333334,0.33333334,0.33333334
COOP_011,cooperative_search,normal,5,60,110,0,0,110,0.49745482206344604,0.4974845349788666,coverage_overlap,0.025738040879942494,0.02460516768741039,0.014799489017456776,0.022003326044183938,normal,2,0.33333334,0.33333334,0.33333334
OVLP_123,coverage_overlap,coverage_overlap,3,34,62,494,8,564,0.4974000155925751,0.49753090739250183,coverage_overlap,0.180067548182485,0.28912035428411587,0.034792985279352116,0.1801063017521975,normal,0,0.33333334,0.33333334,0.33333334
OVLP_062,coverage_overlap,coverage_overlap,5,27,44,572,74,690,0.4973883330821991,0.49751320481300354,coverage_overlap,0.2793554193820712,0.25411265388479354,0.015105519890003067,0.1899833433355397,normal,0,0.33333334,0.33333334,0.33333334
COOP_107,cooperative_search,normal,3,19,32,0,0,32,0.49745407700538635,0.49747154116630554,coverage_overlap,0.10809274393833171,0.05663534982554497,0.011069849899797706,0.05840291808165681,normal,2,0.33333334,0.33333334,0.33333334
OVLP_003,coverage_overlap,coverage_overlap,4,25,42,444,24,510,0.4973827302455902,0.4974808096885681,coverage_overlap,0.2899456472356878,0.23147680839355833,0.010993546797682075,0.1828724815674343,normal,0,0.33333334,0.33333334,0.33333334
COOP_073,cooperative_search,normal,3,31,56,0,0,56,0.49745845794677734,0.4974963366985321,coverage_overlap,0.031874068017535305,0.02505264362567039,0.005450606064826966,0.021218459674976837,normal,2,0.33333334,0.33333334,0.33333334
COOP_033,cooperative_search,normal,3,24,42,0,0,42,0.49745896458625793,0.4974769651889801,coverage_overlap,0.031027197605543958,0.0370694511013947,0.009332059939894556,0.026935557704189435,normal,2,0.33333334,0.33333334,0.33333334
COOP_063,cooperative_search,normal,3,13,20,0,0,20,0.49746009707450867,0.49749207496643066,coverage_overlap,0.03797946662409626,0.02986026423132626,0.028957641498258007,0.032025238129236785,normal,2,0.33333334,0.33333334,0.33333334
RLAY_076,relay_move,normal,4,280,552,4880,144,5576,0.4974619150161743,0.4975030720233917,coverage_overlap,0.343914721542884,0.5298494631475735,0.04089129282968019,0.3273815895707987,caution,0,0.33333334,0.33333334,0.33333334
RLAY_032,relay_move,normal,3,36,66,0,0,66,0.4974586069583893,0.4974970519542694,coverage_overlap,0.009855022911671722,0.017540635259351012,0.007774848584879533,0.012305215552705782,normal,2,0.33333334,0.33333334,0.33333334
CONF_070,collision_risk,collision_risk,4,24,40,28,0,68,0.4973921477794647,0.4974561035633087,coverage_overlap,0.2379955558752419,0.39539935989650954,0.044531871930271485,0.24291797230025783,normal,1,0.33333334,0.33333334,0.33333334
RLAY_097,relay_move,normal,4,32,56,0,0,56,0.497459352016449,0.49748122692108154,coverage_overlap,0.037057268066790966,0.0203880541266942,0.0056171897285080975,0.0209575589892674,normal,2,0.33333334,0.33333334,0.33333334
COOP_045,cooperative_search,normal,3,13,20,0,0,20,0.49746158719062805,0.4974992871284485,coverage_overlap,0.05899096859564196,0.06665444263567466,0.013062999064583755,0.048277967352337574,normal,2,0.33333334,0.33333334,0.33333334
CONF_039,collision_risk,collision_risk,3,205,404,4950,122,5476,0.4972984194755554,0.49742504954338074,coverage_overlap,0.21966754181088968,0.39708702971131615,0.04878717636004155,0.23937122733580585,normal,0,0.33333334,0.33333334,0.33333334
CONF_026,collision_risk,collision_risk,4,192,376,5778,160,6314,0.49745407700538635,0.49751126766204834,coverage_overlap,0.3225222425883943,0.4289041885328674,0.1296953483665749,0.30722695269963773,caution,0,0.33333334,0.33333334,0.33333334
RLAY_069,relay_move,normal,3,37,68,0,0,68,0.49746084213256836,0.49747899174690247,coverage_overlap,0.040623007856940535,0.029114455918831772,0.008905336605381101,0.0265042857062292,normal,2,0.33333334,0.33333334,0.33333334
COOP_006,cooperative_search,normal,4,94,180,0,0,180,0.49745720624923706,0.4974898397922516,coverage_overlap,0.09569038218278961,0.038768978062439174,0.008274946032564208,0.04669718968958181,normal,2,0.33333334,0.33333334,0.33333334
RLAY_021,relay_move,normal,4,97,186,0,0,186,0.4974539875984192,0.49749717116355896,coverage_overlap,0.0967435384299605,0.0881102215521753,0.012567235503416395,0.06803732080088318,normal,2,0.33333334,0.33333334,0.33333334
RLAY_030,relay_move,normal,4,84,160,132,0,292,0.49741309881210327,0.49745598435401917,coverage_overlap,0.2922048963328796,0.30490199733601175,0.04095711959152368,0.22190940371172568,normal,1,0.33333334,0.33333334,0.33333334
COOP_056,cooperative_search,normal,3,45,84,0,0,84,0.4974522888660431,0.4974832236766815,coverage_overlap,0.09678961172630413,0.08180976934124018,0.037619054351794474,0.07304650755992566,normal,2,0.33333334,0.33333334,0.33333334
CONF_003,collision_risk,collision_risk,3,91,176,1204,28,1408,0.49745601415634155,0.4975391626358032,coverage_overlap,0.2294690746878206,0.39374816253007217,0.08876554560981575,0.25296965110131975,normal,0,0.33333334,0.33333334,0.33333334
COOP_090,cooperative_search,normal,5,105,200,0,0,200,0.497454434633255,0.49748241901397705,coverage_overlap,0.1074061959597412,0.07792381167564155,0.028530187108446434,0.0719504395907129,normal,2,0.33333334,0.33333334,0.33333334
CONF_019,collision_risk,collision_risk,4,312,616,682,22,1320,0.4973807632923126,0.4975070655345917,coverage_overlap,0.22103312830613434,0.2339699907418945,0.04688609884230139,0.1739637644412885,normal,0,0.33333334,0.33333334,0.33333334
CONF_032,collision_risk,collision_risk,4,113,218,72,0,290,0.4974072575569153,0.4974399209022522,coverage_overlap,0.30191254261984535,0.3730758664007684,0.057451720037354735,0.2570396253574674,normal,1,0.33333334,0.33333334,0.33333334
RLAY_045,relay_move,normal,4,121,234,0,0,234,0.49742457270622253,0.4974776804447174,coverage_overlap,0.17026762709250629,0.2630877698810863,0.17383838708165913,0.20846691220468416,normal,2,0.33333334,0.33333334,0.33333334
OVLP_007,coverage_overlap,coverage_overlap,4,56,104,1100,70,1274,0.4973742663860321,0.49745655059814453,coverage_overlap,0.2041574075487504,0.3840553109715139,0.018189896227280507,0.22032631552141482,normal,0,0.33333334,0.33333334,0.33333334
COOP_012,cooperative_search,normal,5,199,388,0,0,388,0.4974571466445923,0.497498095035553,coverage_overlap,0.056693132769341834,0.053700637870163215,0.017119540683550354,0.043624057183932946,normal,2,0.33333334,0.33333334,0.33333334
COOP_036,cooperative_search,normal,3,14,22,0,0,22,0.4974599778652191,0.4974791705608368,coverage_overlap,0.06948480517900116,0.03757162919429424,0.020235082226036653,0.04194461789922904,normal,2,0.33333334,0.33333334,0.33333334
RLAY_095,relay_move,normal,3,124,242,246,0,488,0.4973473846912384,0.49744123220443726,coverage_overlap,0.4014948213588581,0.5293938476554745,0.07019536792508531,0.35326459584737285,caution,1,0.33333334,0.33333334,0.33333334
RLAY_038,relay_move,normal,3,45,84,0,0,84,0.4974519610404968,0.4974972605705261,coverage_overlap,0.0784007801781479,0.08608576539980728,0.021636389681725644,0.06444545711788498,normal,2,0.33333334,0.33333334,0.33333334
COOP_027,cooperative_search,normal,3,217,428,0,0,428,0.4974566400051117,0.497501403093338,coverage_overlap,0.07667964813385836,0.0555339569663853,0.003942419913803924,0.04640020320085281,normal,2,0.33333334,0.33333334,0.33333334
RLAY_103,relay_move,normal,4,132,256,112,0,368,0.49743977189064026,0.4974597990512848,coverage_overlap,0.35001255116128593,0.3297348529618104,0.15403365406548955,0.2831078027527568,normal,1,0.33333334,0.33333334,0.33333334
CONF_011,collision_risk,collision_risk,4,42,76,208,160,444,0.4973519742488861,0.4974346160888672,coverage_overlap,0.06916179757905365,0.196669974123989,0.009474517189487181,0.10225888408015786,normal,0,0.33333334,0.33333334,0.33333334
COOP_074,cooperative_search,normal,3,28,50,0,0,50,0.49745941162109375,0.49749279022216797,coverage_overlap,0.05246242554578835,0.04910440370606983,0.016090559691192326,0.04020765705352214,normal,2,0.33333334,0.33333334,0.33333334
CONF_068,collision_risk,collision_risk,4,20,32,50,8,90,0.49739307165145874,0.49745088815689087,coverage_overlap,0.21268383378888922,0.3213823944444618,0.04488904329942236,0.2058248209042782,normal,0,0.33333334,0.33333334,0.33333334
COOP_043,cooperative_search,normal,4,30,52,0,0,52,0.4974513351917267,0.49749916791915894,coverage_overlap,0.03259504962646809,0.018020768160414757,0.0310229458209682,0.026293705898396788,normal,2,0.33333334,0.33333334,0.33333334
OVLP_098,coverage_overlap,coverage_overlap,5,112,214,720,8,942,0.49736204743385315,0.4974937438964844,coverage_overlap,0.36269617889786593,0.6444923945583423,0.05233477158371496,0.3823062429678112,caution,0,0.33333334,0.33333334,0.33333334
RLAY_121,relay_move,normal,3,29,52,0,0,52,0.4974589943885803,0.4974971115589142,coverage_overlap,0.04513993547483384,0.030421449945851275,0.005683872301825575,0.027415722311338334,normal,2,0.33333334,0.33333334,0.33333334
RLAY_040,relay_move,normal,3,30,54,0,0,54,0.4974552094936371,0.4974793493747711,coverage_overlap,0.026370346732863488,0.04497872048512397,0.026321694480845502,0.033799100558162286,normal,2,0.33333334,0.33333334,0.33333334
OVLP_046,coverage_overlap,coverage_overlap,4,40,72,732,46,850,0.49749159812927246,0.49758103489875793,coverage_overlap,0.2607766259205666,0.40213188533230204,0.019440974997707763,0.24491803440840315,normal,0,0.33333334,0.33333334,0.33333334
RLAY_067,relay_move,normal,4,217,426,0,0,426,0.4974629282951355,0.4975023567676544,coverage_overlap,0.09944508567732287,0.10512770851021946,0.0011095973207325526,0.07221748830350441,normal,2,0.33333334,0.33333334,0.33333334
RLAY_003,relay_move,normal,4,253,498,0,0,498,0.49744176864624023,0.4974973201751709,coverage_overlap,0.08965492688786142,0.11241576457899871,0.09529817946975769,0.10045223773888522,normal,2,0.33333334,0.33333334,0.33333334
RLAY_115,relay_move,normal,3,46,86,0,0,86,0.4974641501903534,0.4974972605705261,coverage_overlap,0.07328234923809325,0.09118550072498277,0.012541705781005632,0.062221416795722774,normal,2,0.33333334,0.33333334,0.33333334
RLAY_083,relay_move,normal,4,147,286,274,0,560,0.49738481640815735,0.49746188521385193,coverage_overlap,0.3393794461115889,0.40648127628771047,0.08188659496264933,0.28897232283735563,normal,1,0.33333334,0.33333334,0.33333334
CONF_093,collision_risk,collision_risk,4,25,42,56,8,106,0.49734795093536377,0.4974038302898407,coverage_overlap,0.13980921284715314,0.19930076638271021,0.018451906446125623,0.12719864234106773,normal,0,0.33333334,0.33333334,0.33333334
CONF_023,collision_risk,collision_risk,3,89,172,1736,496,2404,0.49733617901802063,0.4974927306175232,coverage_overlap,0.24904274364556572,0.3650814505315193,0.05888722657773977,0.2384115712795994,normal,0,0.33333334,0.33333334,0.33333334
CONF_004,collision_risk,collision_risk,4,36,64,88,0,152,0.4973956346511841,0.4974454641342163,coverage_overlap,0.16830899457765908,0.28694939422522525,0.01928273172142776,0.17105727557981615,normal,1,0.33333334,0.33333334,0.33333334
OVLP_078,coverage_overlap,coverage_overlap,5,104,198,4918,578,5694,0.49738752841949463,0.49749556183815,coverage_overlap,0.3277066285831631,0.3375349237526828,0.10749886940907552,0.2655756188987447,normal,0,0.33333334,0.33333334,0.33333334
RLAY_048,relay_move,normal,4,52,96,0,0,96,0.49745526909828186,0.4974973797798157,coverage_overlap,0.02109252288426963,0.013247515450705127,0.012981386276052886,0.015521178928378806,normal,2,0.33333334,0.33333334,0.33333334
OVLP_034,coverage_overlap,coverage_overlap,5,26,42,512,70,624,0.49747151136398315,0.4975529909133911,coverage_overlap,0.1905948430819228,0.3258460770579189,0.005295372829274424,0.18910549559652673,normal,0,0.33333334,0.33333334,0.33333334
OVLP_070,coverage_overlap,coverage_overlap,3,43,80,902,220,1202,0.49730202555656433,0.49751392006874084,coverage_overlap,0.19005073677523227,0.24666298544773102,0.021319270607407695,0.1620761963938844,normal,0,0.33333334,0.33333334,0.33333334
COOP_116,cooperative_search,normal,5,189,368,0,0,368,0.4974636137485504,0.49748948216438293,coverage_overlap,0.10039376882477441,0.1096764552342413,0.0011010125860442849,0.07431901651694212,normal,2,0.33333334,0.33333334,0.33333334
OVLP_057,coverage_overlap,coverage_overlap,5,124,238,4910,298,5446,0.49733415246009827,0.4974305331707001,coverage_overlap,0.20026886163202232,0.2870920749988294,0.016663829417215916,0.17991663731430324,normal,0,0.33333334,0.33333334,0.33333334
RLAY_110,relay_move,normal,3,123,240,0,0,240,0.4974728226661682,0.497501939535141,coverage_overlap,0.13305403057290835,0.2656894621482986,0.013172889389895918,0.1501438608481607,normal,2,0.33333334,0.33333334,0.33333334
CONF_050,collision_risk,collision_risk,3,78,150,0,0,150,0.49745050072669983,0.49747171998023987,coverage_overlap,0.0848499885100081,0.14250999120041852,0.0939542836937306,0.11064527814128902,normal,2,0.33333334,0.33333334,0.33333334
RLAY_058,relay_move,normal,3,183,360,0,0,360,0.4974554479122162,0.4974793493747711,coverage_overlap,0.09463169457585097,0.1035395865547295,0.00984186135203641,0.07275790140025802,normal,2,0.33333334,0.33333334,0.33333334
COOP_034,cooperative_search,normal,5,350,690,0,0,690,0.49745404720306396,0.49748581647872925,coverage_overlap,0.012947726126053978,0.018699074540990512,0.012922088155871713,0.015240574100973913,normal,2,0.33333334,0.33333334,0.33333334
COOP_009,cooperative_search,normal,3,45,84,0,0,84,0.49747002124786377,0.4974839389324188,coverage_overlap,0.11952939804673973,0.11344437428115972,0.011316908448545682,0.0846316416610495,normal,2,0.33333334,0.33333334,0.33333334
RLAY_015,relay_move,normal,4,130,252,0,0,252,0.49744105339050293,0.4974970519542694,coverage_overlap,0.13088992269529792,0.16314425606742722,0.015698033852124264,0.10923408939119755,normal,2,0.33333334,0.33333334,0.33333334
OVLP_051,coverage_overlap,coverage_overlap,3,84,162,1918,344,2424,0.49740976095199585,0.4974759817123413,coverage_overlap,0.2961021971832798,0.46136935421514835,0.05770579671696463,0.2906901398561327,normal,0,0.33333334,0.33333334,0.33333334
CONF_092,collision_risk,collision_risk,4,132,256,46,0,302,0.4974018335342407,0.49744075536727905,coverage_overlap,0.2103986678901366,0.28789562609077624,0.04370714937745798,0.19138999561658887,normal,1,0.33333334,0.33333334,0.33333334
CONF_012,collision_risk,collision_risk,4,50,92,226,0,318,0.49741607904434204,0.49744752049446106,coverage_overlap,0.12178164136541776,0.25948468493930954,0.049432113344040324,0.15515800038856126,normal,1,0.33333334,0.33333334,0.33333334
OVLP_075,coverage_overlap,coverage_overlap,5,43,76,1310,160,1546,0.49747130274772644,0.4975292682647705,coverage_overlap,0.19277773377225452,0.3076223473680567,0.0026101344083863842,0.18166529940141496,normal,0,0.33333334,0.33333334,0.33333334
COOP_110,cooperative_search,normal,5,105,200,0,0,200,0.4974416494369507,0.4974779188632965,coverage_overlap,0.11840888558915194,0.17265694024061728,0.03373139445294613,0.11470486010887634,normal,2,0.33333334,0.33333334,0.33333334
CONF_114,collision_risk,collision_risk,3,57,108,720,0,828,0.4974028170108795,0.49743178486824036,coverage_overlap,0.15877483517718383,0.2571186932424675,0.021394823583217433,0.1568983749251074,normal,1,0.33333334,0.33333334,0.33333334
COOP_105,cooperative_search,normal,3,14,22,32,0,54,0.4974140524864197,0.49745526909828186,coverage_overlap,0.10732818913440728,0.2304378121641617,0.040049260158807796,0.13638835965362922,normal,1,0.33333334,0.33333334,0.33333334
CONF_055,collision_risk,collision_risk,3,14,22,32,6,60,0.49742618203163147,0.49753740429878235,coverage_overlap,0.21726599756788445,0.2683907296409287,0.048338321121002926,0.1870375874630377,normal,0,0.33333334,0.33333334,0.33333334
RLAY_085,relay_move,normal,4,180,352,0,0,352,0.4974730908870697,0.49750253558158875,coverage_overlap,0.15422578629375183,0.26205576817243914,0.006060918839581336,0.15290831880897562,normal,2,0.33333334,0.33333334,0.33333334
OVLP_038,coverage_overlap,coverage_overlap,3,12,18,96,12,126,0.49731817841529846,0.4974876046180725,coverage_overlap,0.15482176283508564,0.25997075389168356,0.010906521021443844,0.15370678671363228,normal,0,0.33333334,0.33333334,0.33333334
RLAY_074,relay_move,normal,4,48,88,78,0,166,0.4974116384983063,0.4974573850631714,coverage_overlap,0.15609478147514416,0.22797069300369788,0.02511795154097132,0.1455520971063138,normal,1,0.33333334,0.33333334,0.33333334
RLAY_090,relay_move,normal,3,128,250,24,0,274,0.49734821915626526,0.4974614083766937,coverage_overlap,0.41195524541554074,0.5558958430919625,0.08718155855988187,0.37209937842941176,caution,1,0.33333334,0.33333334,0.33333334
CONF_096,collision_risk,collision_risk,4,290,572,962,0,1534,0.49738389253616333,0.49744418263435364,coverage_overlap,0.10272098771037061,0.2780453509608948,0.0636910227266792,0.16114174351547286,normal,1,0.33333334,0.33333334,0.33333334
CONF_036,collision_risk,collision_risk,3,14,22,48,0,70,0.4974023699760437,0.49744823575019836,coverage_overlap,0.2223155978787762,0.27024373876105134,0.004622303724928658,0.176178865985532,normal,1,0.33333334,0.33333334,0.33333334
COOP_032,cooperative_search,normal,3,73,140,0,0,140,0.4974663555622101,0.49749091267585754,coverage_overlap,0.1469685140681384,0.2271509812893191,0.04826362634054315,0.14943003463833213,normal,2,0.33333334,0.33333334,0.33333334
OVLP_044,coverage_overlap,coverage_overlap,5,48,86,1724,116,1926,0.49735501408576965,0.497486412525177,coverage_overlap,0.06732822507908788,0.21087422423380986,0.008129904661417806,0.10698712861567566,normal,0,0.33333334,0.33333334,0.33333334
RLAY_075,relay_move,normal,3,36,66,0,0,66,0.4974589943885803,0.4974971115589142,coverage_overlap,0.08975842009437689,0.06146843577893546,0.0,0.051514900339887246,normal,2,0.33333334,0.33333334,0.33333334
COOP_049,cooperative_search,normal,5,31,52,0,0,52,0.4974603056907654,0.4974956810474396,coverage_overlap,0.03278557932840192,0.03982507406446678,0.017005052656113295,0.030867219221141277,normal,2,0.33333334,0.33333334,0.33333334
RLAY_124,relay_move,normal,3,22,38,0,0,38,0.49744969606399536,0.49747955799102783,coverage_overlap,0.045315441673954765,0.06031836434093618,0.028735076480498247,0.046342501182710376,normal,2,0.33333334,0.33333334,0.33333334
COOP_113,cooperative_search,normal,5,186,362,0,0,362,0.49745187163352966,0.4974799156188965,coverage_overlap,0.12276685529782552,0.11359558377151391,0.02595658639395812,0.09005526601614065,normal,2,0.33333334,0.33333334,0.33333334
RLAY_004,relay_move,normal,4,46,84,0,0,84,0.497455358505249,0.4974845349788666,coverage_overlap,0.0018415638953586928,0.004513654185757332,0.008670605873910286,0.004959112605083626,normal,2,0.33333334,0.33333334,0.33333334
COOP_120,cooperative_search,normal,4,134,260,0,0,260,0.4974706768989563,0.49750134348869324,coverage_overlap,0.13207235158233893,0.2178638197649887,0.004075459264056024,0.12798987115991398,normal,2,0.33333334,0.33333334,0.33333334
CONF_112,collision_risk,collision_risk,4,90,172,0,0,172,0.49744492769241333,0.4974878430366516,coverage_overlap,0.13180062811268842,0.16750295657356562,0.05061447768419653,0.12172571436849174,normal,2,0.33333334,0.33333334,0.33333334
RLAY_017,relay_move,normal,4,189,370,1978,76,2424,0.49744942784309387,0.49749502539634705,coverage_overlap,0.2662523607227049,0.4143228939955844,0.07170422156138055,0.26711613228345943,normal,0,0.33333334,0.33333334,0.33333334
CONF_071,collision_risk,collision_risk,4,208,408,1996,24,2428,0.4974455237388611,0.4974841773509979,coverage_overlap,0.19835658630781147,0.36087435084198904,0.06488880279812179,0.2233233570685756,normal,0,0.33333334,0.33333334,0.33333334
COOP_095,cooperative_search,normal,4,41,74,0,0,74,0.4974419176578522,0.49746906757354736,coverage_overlap,0.1373312003027229,0.24369803042282911,0.28608012951070527,0.22450261111316008,normal,2,0.33333334,0.33333334,0.33333334
COOP_016,cooperative_search,normal,4,31,54,0,0,54,0.49744629859924316,0.4974801540374756,coverage_overlap,0.0384867033042554,0.034683529196497975,0.038003627580619544,0.03682051094406168,normal,2,0.33333334,0.33333334,0.33333334
COOP_064,cooperative_search,normal,4,135,262,0,0,262,0.49744370579719543,0.4974898397922516,coverage_overlap,0.13772834094459083,0.23381904756076377,0.02828587478481834,0.14333188374312825,normal,2,0.33333334,0.33333334,0.33333334
COOP_000,cooperative_search,normal,5,51,92,0,0,92,0.49745842814445496,0.49748489260673523,coverage_overlap,0.0069549053433753845,0.0,0.006762731925773606,0.004115291180744697,normal,2,0.33333334,0.33333334,0.33333334
RLAY_027,relay_move,normal,3,69,132,0,0,132,0.4974709749221802,0.49750152230262756,coverage_overlap,0.11714409072570175,0.20622659223555528,0.01689438995498617,0.12270218109842848,normal,2,0.33333334,0.33333334,0.33333334
RLAY_031,relay_move,normal,4,33,58,0,0,58,0.49745258688926697,0.4974850118160248,coverage_overlap,0.06240813551295695,0.0716378286006123,0.02070993442717657,0.05359055242228497,normal,2,0.33333334,0.33333334,0.33333334
RLAY_013,relay_move,normal,4,26,44,0,0,44,0.4974590539932251,0.49747923016548157,coverage_overlap,0.0,0.009144548885822834,0.010188413348356806,0.0067143435588361755,normal,2,0.33333334,0.33333334,0.33333334
OVLP_049,coverage_overlap,coverage_overlap,5,54,98,232,22,352,0.4974564015865326,0.49753615260124207,coverage_overlap,0.16904325511318663,0.27502408204555673,0.009837670498077423,0.1636739105016019,normal,0,0.33333334,0.33333334,0.33333334
CONF_021,collision_risk,collision_risk,4,159,310,1502,0,1812,0.49741503596305847,0.49748218059539795,coverage_overlap,0.2342929881938838,0.24101689498772794,0.06704538414255382,0.18680826969602246,normal,1,0.33333334,0.33333334,0.33333334
COOP_071,cooperative_search,normal,3,30,54,0,0,54,0.49745291471481323,0.49747827649116516,coverage_overlap,0.060482370630901894,0.04828319889210386,0.011676543156201074,0.04096095369297244,normal,2,0.33333334,0.33333334,0.33333334
RLAY_010,relay_move,normal,4,136,264,16,0,280,0.49739792943000793,0.4974573850631714,coverage_overlap,0.27322438328930193,0.30808021500331295,0.03632102434947098,0.21609570829295704,normal,1,0.33333334,0.33333334,0.33333334
CONF_067,collision_risk,collision_risk,3,34,62,32,8,102,0.49740180373191833,0.4974949061870575,coverage_overlap,0.21869352796622357,0.3255208309454206,0.07540627923404218,0.21843827453824796,normal,0,0.33333334,0.33333334,0.33333334
COOP_088,cooperative_search,normal,3,21,36,0,0,36,0.49746599793434143,0.49749621748924255,coverage_overlap,0.049705637963791766,0.09234784813822816,0.01710220831598239,0.0569814931392235,normal,2,0.33333334,0.33333334,0.33333334
OVLP_028,coverage_overlap,coverage_overlap,4,51,94,1214,22,1330,0.4973401427268982,0.49747779965400696,coverage_overlap,0.1163197990678617,0.17863742086732182,0.007737825401781854,0.1086722556878218,normal,0,0.33333334,0.33333334,0.33333334
CONF_005,collision_risk,collision_risk,3,13,20,40,0,60,0.4974033534526825,0.4974419176578522,coverage_overlap,0.18436021304595354,0.2781729406256913,0.011305618411941719,0.1699689256876451,normal,1,0.33333334,0.33333334,0.33333334
CONF_074,collision_risk,collision_risk,3,30,54,40,12,106,0.49729159474372864,0.4974357485771179,coverage_overlap,0.7205694047223766,0.8408720857284913,0.5160986565259317,0.707349252665889,critical,-1,0.33333334,0.33333334,0.33333334
COOP_098,cooperative_search,normal,3,43,80,0,0,80,0.4974581301212311,0.4974845349788666,coverage_overlap,0.06626411600694641,0.03487422659827899,0.013649491355999374,0.037923772848195335,normal,2,0.33333334,0.33333334,0.33333334
OVLP_026,coverage_overlap,coverage_overlap,5,43,76,1024,30,1130,0.49746569991111755,0.49760350584983826,coverage_overlap,0.18494906475632825,0.29401685886433004,0.002647585099908397,0.17388573850260303,normal,0,0.33333334,0.33333334,0.33333334
COOP_100,cooperative_search,normal,5,37,64,0,0,64,0.49745362997055054,0.49748140573501587,coverage_overlap,0.14172945552732086,0.13008915906885543,0.01765714921428167,0.09985164505002293,normal,2,0.33333334,0.33333334,0.33333334
COOP_114,cooperative_search,normal,3,37,68,0,0,68,0.4974587559700012,0.49749627709388733,coverage_overlap,0.08921837072870806,0.06467691188305258,2.9171092958176352e-05,0.0526450272997209,normal,2,0.33333334,0.33333334,0.33333334
COOP_040,cooperative_search,normal,5,44,78,0,0,78,0.4974627196788788,0.4974963366985321,coverage_overlap,0.02308276382335257,0.020938840388577185,0.009545472463172023,0.01816400704138825,normal,2,0.33333334,0.33333334,0.33333334
CONF_040,collision_risk,collision_risk,4,135,262,2,0,264,0.4973820447921753,0.49741822481155396,coverage_overlap,0.14682138356146843,0.25494266028314017,0.08916290912785657,0.17277235192005358,normal,1,0.33333334,0.33333334,0.33333334
OVLP_023,coverage_overlap,coverage_overlap,5,991,1972,162570,41168,205710,0.49738410115242004,0.49744653701782227,coverage_overlap,0.1747926640135028,0.32767792719823086,0.025411981981873957,0.19113256467790538,normal,0,0.33333334,0.33333334,0.33333334
CONF_081,collision_risk,collision_risk,3,71,136,4,0,140,0.4974069595336914,0.4974400997161865,coverage_overlap,0.3266114926121919,0.5650122091052171,0.16273462336765673,0.3728087184360414,caution,1,0.33333334,0.33333334,0.33333334
RLAY_001,relay_move,normal,4,152,296,0,0,296,0.4974454641342163,0.4974978566169739,coverage_overlap,0.10625842049217231,0.1599416250077651,0.08044689915755596,0.11998824589802451,normal,2,0.33333334,0.33333334,0.33333334
OVLP_045,coverage_overlap,coverage_overlap,5,97,184,3696,586,4466,0.49736306071281433,0.4974878430366516,coverage_overlap,0.33809899127263726,0.3115163762458768,0.030902865220500546,0.2353071074462921,normal,0,0.33333334,0.33333334,0.33333334
OVLP_124,coverage_overlap,coverage_overlap,3,25,44,338,22,404,0.49723494052886963,0.4973699748516083,coverage_overlap,0.9419654128950294,0.9225359963643364,0.8429240092500013,0.9044812251892438,critical,-1,0.33333334,0.33333334,0.33333334
OVLP_031,coverage_overlap,coverage_overlap,5,195,380,11348,248,11976,0.4974295496940613,0.4974976181983948,coverage_overlap,0.36407117969417224,0.44069182359108217,0.09273633921006517,0.3133189851077041,caution,0,0.33333334,0.33333334,0.33333334
OVLP_029,coverage_overlap,coverage_overlap,3,26,46,370,30,446,0.4974851608276367,0.49754342436790466,coverage_overlap,0.2050805218940967,0.3465102069188949,0.007896353153927865,0.20249714528196533,normal,0,0.33333334,0.33333334,0.33333334
COOP_058,cooperative_search,normal,3,24,42,0,0,42,0.49745485186576843,0.49747592210769653,coverage_overlap,0.09543698363183989,0.07259013867844077,0.013904971343931526,0.06183864196410774,normal,2,0.33333334,0.33333334,0.33333334
CONF_052,collision_risk,collision_risk,4,63,118,14,0,132,0.4973818361759186,0.49741479754447937,coverage_overlap,0.19152231657834434,0.36353840965989426,0.06628138685700347,0.22275647489456205,normal,1,0.33333334,0.33333334,0.33333334
